id,name,state,created_at,updated_at,Route.Stop,Route.Latitude,Route.Longitude
889505,,VA,4/2/13 0:12,4/2/13 0:12,,,
889506,IsleofWight9073,VA,5/4/13 1:27,5/4/13 1:27,,,
889507,Wellington,VA,5/17/13 19:18,5/31/19 13:35,,,
889508,,VA,5/22/13 4:08,5/22/13 22:02,,,
889509,Brandon Road,VA,5/22/13 22:22,5/31/19 13:36,,,
889510,Mathews,VA,5/23/13 0:19,7/8/21 15:50,,,
889511,Mathews,VA,5/23/13 0:25,4/1/15 13:07,,,
889512,BCTIP01,VA,5/23/13 18:00,5/23/13 18:02,,,
889513,BCTIP01,VA,5/23/13 18:03,4/30/19 16:15,,,
889515,Home route,VA,5/26/13 15:23,5/26/13 15:24,,,
889517,Beechwood,VA,5/26/13 15:26,5/31/19 13:36,,,
889518,Ward's Creek,VA,5/29/13 0:29,5/24/18 16:10,,,
889519,moran,VA,4/27/14 14:30,4/27/14 14:37,,,
889520,Wellh,VA,5/21/14 2:22,5/31/19 13:35,,,
889521,Home,VA,6/3/14 16:10,6/4/14 16:59,,,
889522,Septa,VA,6/4/14 17:00,5/31/19 13:48,,,
889523,test1,VA,7/24/14 22:11,7/24/14 22:11,,,
889525,Rockland,VA,5/7/15 13:41,5/31/19 14:12,,,
889526,,VA,5/25/15 21:37,5/31/19 14:14,,,
889527,Frederick,VA,6/2/15 21:50,4/25/19 18:17,,,
889528,Quimby,VA,6/15/15 19:50,4/18/19 18:52,,,
889530,Hines Road,VA,6/26/15 22:23,6/26/15 22:23,,,
889531,MLP_test,VA,3/23/16 19:33,3/23/16 19:33,,,
889533,BLU,VA,4/6/16 16:35,5/31/19 14:35,,,
889535,,VA,4/27/16 3:11,8/16/19 13:24,,,
889536,South Cheasapeake/Edinburgh,VA,11/7/16 3:21,6/6/19 19:24,,,
889537,Great Falls,VA,11/19/16 2:28,11/19/16 2:28,,,
889538,Bath,VA,2/24/17 19:29,5/9/22 19:41,,,
889539,Woodridge,VA,5/3/17 1:48,5/3/17 1:48,,,
889540,Birdland,VA,7/3/18 16:57,6/10/19 12:58,,,
889541,cheese,VA,1/31/19 19:33,3/26/19 15:29,,,
889542,Yorktown West Tour Road,VA,2/8/19 20:48,2/8/19 20:48,,,
889543,test,VA,2/11/19 15:36,4/15/19 16:14,,,
889544,HabitatSolutions,VA,4/15/19 16:15,1/30/20 20:16,,,
889545,YorkRiverSP,VA,4/15/19 16:26,4/22/19 16:40,,,
889546,testing,VA,4/15/19 16:51,4/22/19 16:40,,,
889547,Surry,VA,4/22/19 16:43,4/22/19 16:54,,,
889548,PINEY GROVE,VA,4/22/19 16:50,1/30/20 20:30,,,
889549,Gloucester County,VA,5/16/19 20:18,5/16/19 20:18,,,
889550,Gloucester County,VA,5/16/19 20:40,5/30/19 20:16,,,
889551,Mobjack,VA,5/24/19 12:22,5/24/19 12:22,,,
889552,Test Route,VA,1/30/20 20:19,1/30/20 20:20,,,
889553,Test Route,VA,1/30/20 20:28,1/30/20 20:30,,,
889554,Test Route,VA,2/4/20 17:50,2/6/20 20:58,,,
889555,Test Route,VA,2/6/20 20:59,2/6/20 21:03,,,
889556,Test Route,VA,2/6/20 21:04,2/13/20 19:06,,,
889557,cindy schulz,VA,3/21/20 18:16,3/21/20 18:16,,,
889558,Rustic,VA,3/28/20 18:48,4/1/20 1:02,,,
889559,testing,VA,3/28/20 18:52,3/28/20 18:53,,,
889560,testing,VA,3/30/20 14:32,4/1/20 16:21,,,
889561,test,VA,4/1/20 0:58,4/1/20 14:55,,,
889562,Rustic,VA,4/1/20 16:14,4/10/20 15:29,,,
889563,mine,VA,4/1/20 22:53,4/3/20 17:51,,,
889564,testing123,VA,4/2/20 21:14,4/3/20 17:51,,,
889565,PINEY GROVE,VA,4/3/20 17:52,4/13/20 17:22,,,
889566,testing,VA,4/6/20 17:50,4/8/20 13:57,,,
889567,testing,VA,4/7/20 23:33,4/8/20 13:57,,,
889568,,VA,4/7/20 23:58,4/7/20 23:58,,,
889569,Mascot,VA,4/18/20 13:40,4/18/20 13:40,,,
889570,Mobjack,VA,4/29/20 23:02,4/29/20 23:02,,,
889571,Frederick 0046,VA,5/4/20 15:51,5/4/20 15:51,,,
889572,,VA,5/5/20 23:15,5/5/20 23:15,,,
889573,Rustic,VA,5/12/20 16:56,5/12/20 16:56,,,
889574,cindy schulz,VA,5/13/20 1:27,5/13/20 1:27,,,
889575,Big Woods,VA,5/13/20 21:13,5/13/20 21:13,,,
889576,,VA,5/26/20 14:05,5/26/20 14:05,,,
889577,,VA,5/26/20 16:15,5/26/20 16:15,,,
889578,featherbed lane,VA,6/22/20 20:05,6/22/20 20:05,,,
889579,Leesylvania State Park,VA,3/8/21 15:03,3/8/21 15:03,,,
889580,Neabsco Regional Park,VA,3/8/21 17:02,3/8/21 17:02,,,
889581,Little Stony Creek,VA,4/8/21 18:52,4/8/21 18:52,,,
889582,Grapefield,VA,5/8/21 16:25,5/8/21 16:25,,,
889583,Western Prince,VA,5/10/21 12:41,5/10/21 12:41,,,
889584,Korpi,VA,5/20/21 16:42,5/20/21 16:42,,,
889585,Test,VA,5/21/21 19:57,5/25/21 15:49,,,
889586,Home,VA,5/29/21 2:14,5/29/21 2:14,,,
889587,BRP River Ridge Rd South,VA,6/23/21 12:24,6/23/21 12:24,,,
889588,Floyd9535,VA,6/24/21 21:52,6/24/21 21:52,,,
889590,my,VA,4/15/22 0:42,4/15/22 0:42,,,
889591,Pinkle,VA,4/22/22 19:17,4/22/22 19:17,,,
889592,Albemarle2415,VA,6/21/22 17:42,6/21/22 17:42,,,
889593,Mt. Vernon Trail,VA,10/8/22 18:47,10/8/22 18:47,,,
889594,HopewellVA,VA,1/22/23 16:27,1/22/23 16:30,,,
889595,HopewellVA,VA,1/22/23 16:31,1/22/23 16:31,,,
889596,721,VA,2/27/23 10:16,2/27/23 10:16,,,
890001,OZETTE,WA,6/13/12 14:01,6/13/12 14:01,1,48.253339,-124.271835
890002,PORT ANGELES,WA,6/13/12 14:01,3/30/22 18:58,1,48.112752,-123.386054
890003,WARM BEACH,WA,6/13/12 14:01,6/13/12 14:01,1,48.16315,-122.335425
890004,NEWHALEM,WA,6/13/12 14:01,6/13/12 14:01,1,48.700424,-121.21228
890005,TWISP,WA,6/13/12 14:01,6/13/12 14:01,1,48.355068,-120.211844
890006,BREWSTER,WA,6/13/12 14:00,6/13/12 14:00,1,48.093626,-119.806189
890007,KELLER,WA,6/13/12 14:00,6/13/12 14:00,1,48.054217,-118.540152
890008,CHEWELAH,WA,6/13/12 14:00,6/13/12 14:00,1,48.290565,-117.777449
890009,TAHOLAH,WA,6/13/12 14:01,6/13/12 14:01,1,47.347546,-124.294227
890010,KAMILCHE,WA,5/9/12 18:01,4/25/19 15:51,1,47.130541,-123.099448
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,1,47.664167,-122.021667
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,2,47.667222,-122.04
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,3,47.67,-122.062222
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,4,47.656389,-122.070833
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,5,47.650556,-122.046389
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,6,47.644722,-122.029722
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,7,47.638333,-122.013889
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,8,47.624167,-122.013889
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,9,47.616389,-122.026111
890011,ISSAQUAH,WA,5/9/12 18:01,4/25/19 16:20,10,47.606944,-122.035833
890012,INDEX,WA,6/13/12 14:00,6/13/12 14:00,1,47.934449,-121.246863
890013,ARDENVOIR,WA,6/13/12 14:00,6/13/12 14:00,1,47.750615,-120.355216
890014,MOSES LAKE,WA,6/13/12 14:01,6/13/12 14:01,1,47.087171,-119.257651
890015,HARRINGTON,WA,6/13/12 14:00,6/13/12 14:00,1,47.339907,-118.145316
890016,REARDAN,WA,6/13/12 14:01,6/7/19 5:21,1,47.730576,-117.928077
890017,BUNKER HILL,WA,6/13/12 14:00,6/13/12 14:00,1,46.260398,-123.178061
890018,COUGAR,WA,6/13/12 14:00,6/13/12 14:00,1,46.008364,-122.34484
890019,RIMROCK,WA,6/13/12 14:01,6/13/12 14:01,1,46.638703,-121.390281
890020,WAPATO,WA,6/13/12 14:01,6/13/12 14:01,1,46.390043,-120.460136
890021,MERCER,WA,6/13/12 14:01,6/13/12 14:01,1,46.059968,-119.990157
890022,CONNELL,WA,6/13/12 14:00,6/13/12 14:00,1,46.429487,-118.825583
890023,ASOTIN,WA,6/13/12 14:00,4/16/19 20:26,1,46.341712,-117.055984
890024,CAMAS,WA,6/13/12 14:00,7/18/19 5:01,1,45.686795,-122.444953
890025,SNOWDEN,WA,6/13/12 14:01,6/13/12 14:01,1,45.833135,-121.353301
890026,BICKLETON,WA,6/13/12 14:00,6/13/12 14:00,1,45.997027,-120.240798
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,1,48.97352,-122.14243
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,2,48.96729,-122.16334
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,3,48.95393,-122.15591
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,4,48.93819,-122.14761
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,5,48.92642,-122.14346
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,6,48.91578,-122.13784
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,7,48.90498,-122.14339
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,8,48.89293,-122.1497
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,9,48.88021,-122.15721
890027,KENDALL,WA,5/9/12 18:02,4/25/19 18:17,10,48.8654,-122.15247
890028,GLACIER,WA,6/13/12 14:00,6/13/12 14:00,1,48.833639,-121.902625
890029,WINTHROP,WA,6/13/12 14:01,5/31/20 20:51,1,48.509178,-120.173263
890030,TONASKET,WA,6/13/12 14:01,2/6/16 20:12,1,48.723045,-119.272056
890031,TWIN LAKES,WA,6/13/12 14:01,6/13/12 14:01,1,48.229504,-118.702422
890032,CUSICK,WA,6/13/12 14:00,3/4/20 22:52,1,48.385634,-117.272399
890033,NEILTON,WA,6/13/12 14:01,6/13/12 14:01,1,47.402778,-123.888396
890034,EVERETT,WA,6/13/12 14:00,6/13/12 14:00,1,47.978152,-122.173743
890035,RONALD,WA,6/13/12 14:01,6/13/12 14:01,1,47.227458,-121.013648
890036,LEAVENWORTH,WA,6/13/12 14:01,4/21/20 22:42,1,47.553498,-120.680206
890037,QUINCY,WA,6/13/12 14:01,6/13/12 14:01,1,47.315176,-119.879477
890038,WILBUR,WA,6/13/12 14:01,6/13/12 14:01,1,47.771734,-118.894469
890039,EWAN,WA,5/9/12 18:01,4/25/19 16:50,1,47.076057,-117.733588
890040,ILWACO,WA,6/13/12 14:00,6/13/12 14:00,1,46.269451,-124.078277
890041,SOUTH ELMA,WA,6/13/12 14:01,6/13/12 14:01,1,46.956175,-123.442794
890042,MENDOTA,WA,6/13/12 14:01,4/16/19 19:05,1,46.720159,-122.794433
890043,PACKWOOD,WA,6/13/12 14:01,6/13/12 14:01,1,46.402455,-121.55545
890044,ELLENSBURG,WA,6/13/12 14:00,4/12/21 15:46,1,46.955437,-120.569953
890045,OTHELLO,WA,6/13/12 14:01,6/13/12 14:01,1,46.912476,-119.368652
890046,PRESCOTT,WA,6/13/12 14:01,6/13/12 14:01,1,46.237338,-118.368239
890047,SPRING LAKE,WA,6/13/12 14:01,6/13/12 14:01,1,46.334081,-117.677024
890048,WHITE CHUCK,WA,6/13/12 14:01,6/13/12 14:01,1,48.171193,-121.470573
890049,CARLTON,WA,6/13/12 14:00,6/13/12 14:00,1,48.251675,-120.158363
890050,NIGHTHAWK,WA,6/13/12 14:01,6/13/12 14:01,1,48.75564,-119.663329
890051,CURLEW,WA,6/13/12 14:00,6/13/12 14:00,1,48.84995,-118.967017
890052,SULLIVAN LK,WA,6/13/12 14:01,6/13/12 14:01,1,48.848413,-117.187858
890053,HURRICANE RG,WA,6/13/12 14:00,6/13/12 14:00,1,47.969358,-123.498899
890054,CEDAR FALLS,WA,6/13/12 14:00,6/13/12 14:00,1,47.45519,-121.757018
890055,BLEWETT PASS,WA,6/13/12 14:00,6/13/12 14:00,1,47.243386,-120.697189
890056,HARTLINE,WA,6/13/12 14:00,6/13/12 14:00,1,47.844461,-119.017608
890057,KEYSTONE,WA,6/13/12 14:00,6/13/12 14:00,1,47.134952,-118.163543
890058,MALDEN,WA,6/13/12 14:01,6/13/12 14:01,1,47.174103,-117.379874
890059,RAYMOND,WA,6/13/12 14:01,6/13/12 14:01,1,46.615518,-123.913322
890060,MT ST HELENS,WA,6/13/12 14:01,6/13/12 14:01,1,46.253599,-121.980849
890061,MT RAINIER,WA,6/13/12 14:01,6/13/12 14:01,1,46.741242,-121.918296
890062,HARWOOD,WA,6/13/12 14:00,7/28/22 16:23,1,46.55091,-120.820823
890063,POTHOLES,WA,6/13/12 14:01,6/13/12 14:01,1,46.970051,-119.345123
890064,HATTON,WA,6/13/12 14:00,6/13/12 14:00,1,46.822008,-118.8059
890065,POMEROY,WA,6/13/12 14:01,6/13/12 14:01,1,46.467016,-117.588966
890066,BAY VIEW,WA,6/13/12 14:00,6/13/12 14:00,1,48.537497,-122.471992
890067,SUIATTLE RIV,WA,6/13/12 14:01,6/13/12 14:01,1,48.235634,-121.179183
890068,MAZAMA,WA,6/13/12 14:01,6/13/12 14:01,1,48.532275,-120.303367
890069,OMAK CREEK,WA,6/13/12 14:01,6/13/12 14:01,1,48.224159,-119.048385
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,1,48.67813,-118.11178
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,2,48.68513,-118.0961
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,3,48.69252,-118.07809
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,4,48.69585,-118.05722
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,5,48.70633,-118.04494
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,6,48.71963,-118.04862
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,7,48.73309,-118.05983
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,8,48.74752,-118.06422
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,9,48.7566,-118.05925
890070,LAURIER,WA,5/9/12 18:02,4/25/19 17:57,10,48.76617,-118.06858
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,1,48.85244,-117.88457
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,2,48.86507,-117.87182
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,3,48.87397,-117.85292
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,4,48.87922,-117.83598
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,5,48.89069,-117.82252
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,6,48.89899,-117.80082
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,7,48.91081,-117.79115
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,8,48.90929,-117.78667
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,9,48.91579,-117.76995
890071,NORTHPORT,WA,5/9/12 18:02,4/25/19 17:57,10,48.90764,-117.7494
890072,MUKILTEO,WA,6/13/12 14:01,6/13/12 14:01,1,47.922071,-122.300216
890073,INDEX,WA,6/13/12 14:00,6/13/12 14:00,,,
890074,L WENATCHEE,WA,6/13/12 14:01,2/17/21 17:33,1,47.744386,-120.667792
890075,MOSES COULEE,WA,6/13/12 14:01,6/30/21 6:08,1,47.664004,-119.630889
890076,ODESSA,WA,6/13/12 14:01,6/13/12 14:01,1,47.130533,-118.686576
890077,DEER PARK,WA,6/13/12 14:00,6/13/12 14:00,1,47.887384,-117.989974
890078,PE ELL,WA,6/13/12 14:01,6/13/12 14:01,1,46.543114,-123.469726
890079,RAINIER,WA,6/13/12 14:01,6/13/12 14:01,1,46.806647,-122.415786
890080,MT ADAMS,WA,6/13/12 14:01,6/22/19 21:57,1,46.084483,-121.812926
890081,YAKIMA,WA,6/13/12 14:01,5/31/19 14:18,1,46.664734,-120.48796
890082,MESA,WA,6/13/12 14:01,6/13/12 14:01,1,46.766551,-119.076245
890083,WALLA WALLA,WA,6/13/12 14:01,6/13/12 14:01,1,46.288457,-118.487266
890084,CLOVERLAND,WA,6/13/12 14:00,6/13/12 14:00,1,46.27388,-117.293074
890111,CARNATION,WA,6/13/12 14:00,6/13/12 14:00,1,47.744385,-121.984802
890113,LAKE CHELAN,WA,6/13/12 14:01,6/13/12 14:01,1,47.750676,-120.355422
890133,MONTESAND,WA,6/13/12 14:01,6/13/12 14:01,1,47.009592,-123.650405
890145,COLUMBIA NWR,WA,5/9/12 18:01,4/25/19 16:49,1,46.912532,-119.368132
890147,ECKLER MTN,WA,6/13/12 14:00,6/13/12 14:00,1,46.247099,-117.760543
890152,SULLIVAN LAKE 2,WA,6/13/12 14:01,6/13/12 14:01,1,48.847413,-117.188224
890162,POMONA,WA,6/13/12 14:01,6/13/12 14:01,1,46.788699,-120.636123
890164,SULPHUR,WA,6/13/12 14:01,6/13/12 14:01,1,46.823293,-118.650793
890183,WAITSBURG,WA,6/13/12 14:01,6/13/12 14:01,1,46.264536,-118.144859
890262,SELAH,WA,6/13/12 14:01,5/31/19 14:18,1,46.912394,-120.567656
890900,HANFORD SITE,WA,6/13/12 14:00,5/31/19 14:00,1,46.687063,-119.507613
890901,ARID LAND ER,WA,6/13/12 14:00,5/27/19 20:19,1,46.368451,-119.447715
890902,CASCADE RIV,WA,6/13/12 14:00,6/13/12 14:00,1,48.520333,-121.437652
890903,NO CASCADES,WA,6/13/12 14:01,6/13/12 14:01,1,48.700334,-121.205153
890904,VERLOT,WA,6/13/12 14:01,6/13/12 14:01,1,48.115836,-121.909468
890905,DECEPTION,WA,6/13/12 14:00,6/13/12 14:00,1,48.496071,-122.625571
890906,TURNBULL NWR,WA,6/13/12 14:01,6/13/12 14:01,1,47.405062,-117.520514
890907,VASHON IS,WA,6/13/12 14:01,6/13/12 14:01,1,47.345145,-122.458343
890908,L PEND O NWR,WA,6/13/12 14:00,3/18/20 2:41,1,48.45521,-117.555129
890909,E MT ADAMS,WA,6/13/12 14:00,6/13/12 14:00,1,46.049524,-121.501524
890910,MCCHORD,WA,6/13/12 14:01,5/31/19 13:26,1,47.186324,-122.518813
891270,KITTITAS,WA,5/9/12 18:02,4/25/19 17:36,,,
897346,FRAZIER,WA,5/9/12 18:01,4/25/19 17:04,,,
899295,INDEX,WA,6/13/12 14:00,6/13/12 14:00,1,47.857806,-121.498755
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,1,46.63446,-117.37788
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,2,46.6203,-117.38052
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,3,46.60953,-117.3679
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,4,46.59922,-117.35215
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,5,46.58729,-117.34037
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,6,46.58279,-117.32117
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,7,46.5803,-117.30071
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,8,46.5713,-117.28435
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,9,46.56017,-117.27154
899326,WHITMAN,WA,5/9/12 18:01,4/25/19 17:04,10,46.54975,-117.25674
899418,GRANT,WA,5/9/12 18:01,4/25/19 16:49,,,
899419,Chelon9708,WA,8/3/17 18:45,8/3/17 18:45,,,
899420,Chelon9708,WA,6/17/19 23:20,6/17/19 23:20,,,
899421,omak,WA,1/30/20 20:19,3/28/23 1:43,,,
899422,testing,WA,2/17/20 21:19,3/12/20 19:46,,,
899423,testing,WA,2/17/20 21:19,3/12/20 19:46,,,
899424,Scotia Rd,WA,4/22/20 23:15,4/22/20 23:15,,,
899425,Pitcher Halverson,WA,6/5/20 14:55,6/5/20 14:55,,,
899426,,WA,2/22/21 16:15,2/22/21 16:15,,,
899427,,WA,5/18/22 23:14,5/18/22 23:14,,,
899428,No Name Creek,WA,3/28/23 1:48,3/28/23 1:48,,,
900001,HIX,WV,6/13/12 14:01,5/30/19 18:34,1,37.729888,-80.819413
900002,SMOOT,WV,6/13/12 14:01,6/13/12 14:01,1,37.945451,-80.732794
900003,PEDRO,WV,6/13/12 14:01,6/13/12 14:01,1,37.662765,-80.314361
900004,STOLLINGS,WV,6/13/12 14:01,3/18/16 16:15,1,37.813453,-81.936004
900005,BRAMWELL,WV,6/13/12 14:01,6/13/12 14:01,1,37.303395,-81.155621
900006,GHENT,WV,6/13/12 14:01,4/19/19 18:31,1,37.616899,-81.114822
900007,HANOVER,WV,6/13/12 14:01,6/13/12 14:01,1,37.532,-81.766684
900008,CLEAR CREEK,WV,6/13/12 14:01,4/19/19 18:31,1,37.798332,-81.232101
900009,WELCH,WV,6/13/12 14:01,6/13/12 14:01,1,37.441029,-81.59178
900010,BREEDEN,WV,6/13/12 14:01,6/13/12 14:01,1,37.851943,-82.400161
900011,PT PLEASANT,WV,6/13/12 14:01,6/13/12 14:01,1,38.843886,-82.052023
900012,ARLEE,WV,6/13/12 14:01,6/13/12 14:01,1,38.732416,-82.094726
900013,HUBBARDSTOWN,WV,6/13/12 14:01,6/13/12 14:01,1,38.193876,-82.599021
900014,SPENCER,WV,6/13/12 14:01,6/13/12 14:01,1,38.792752,-81.409782
900015,CLENDENIN,WV,6/13/12 14:01,11/30/15 5:17,1,38.52173,-81.362333
900016,NICUT,WV,6/13/12 14:01,6/13/12 14:01,1,38.713472,-81.022138
900017,FAYETTEVILLE,WV,6/13/12 14:01,4/19/19 18:30,1,38.000722,-81.041342
900019,PARADISE,WV,6/13/12 14:01,5/24/18 17:43,1,38.58484,-81.79988
900020,YAWKEY,WV,6/13/12 14:01,5/4/20 9:48,1,38.217402,-81.966194
900021,OLCOTT,WV,6/13/12 14:01,4/8/21 21:17,1,38.235623,-81.724364
900022,CANAAN,WV,6/13/12 14:01,6/13/12 14:01,1,38.736944,-80.304428
900023,VALLEY HEAD,WV,6/13/12 14:01,6/13/12 14:01,1,38.606475,-80.02365
900024,THREE FORKS,WV,6/13/12 14:01,6/13/12 14:01,1,38.342028,-80.374235
900025,SUTTON,WV,6/13/12 14:01,6/13/12 14:01,1,38.711569,-80.494423
900026,CEDARVILLE,WV,5/9/12 18:02,4/25/19 17:58,1,38.829555,-80.795277
900027,DENMAR,WV,6/13/12 14:01,5/30/19 18:34,1,38.080186,-80.228866
900028,STRANGE CRK,WV,6/13/12 14:01,6/13/12 14:01,1,38.566531,-80.896765
900029,RICHWOOD,WV,6/13/12 14:01,6/13/12 14:01,1,38.295834,-80.523283
900030,GREEN BANK,WV,6/13/12 14:01,5/30/19 20:36,1,38.370766,-79.818115
900031,SUGAR GROVE,WV,6/13/12 14:01,5/7/18 12:31,1,38.561904,-79.430283
900032,DAILEY,WV,6/13/12 14:01,6/13/12 14:01,1,38.798722,-79.896124
900033,MO OF SENECA,WV,6/13/12 14:01,6/13/12 14:01,1,38.789445,-79.408713
900034,SLATE,WV,6/13/12 14:01,6/13/12 14:01,1,39.049195,-81.553215
900035,ROCKPORT,WV,6/13/12 14:01,6/13/12 14:01,1,39.074238,-81.553099
900036,WASHBURN,WV,6/13/12 14:01,6/13/12 14:01,1,39.091333,-81.034332
900037,MOUNDSVILLE,WV,6/13/12 14:01,6/13/12 14:01,1,39.914802,-80.730735
900038,MONONGAH,WV,6/13/12 14:01,6/13/12 14:01,1,39.419931,-80.202942
900039,MCDONALD,WV,6/13/12 14:01,6/13/12 14:01,1,39.049154,-80.525099
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,1,39.63575,-80.773567
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,2,39.649333,-80.758067
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,3,39.646667,-80.74105
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,4,39.651233,-80.72475
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,5,39.6645,-80.7165
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,6,39.67575,-80.716
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,7,39.684483,-80.726217
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,8,39.697517,-80.733
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,9,39.7027,-80.744233
900041,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,10,39.715183,-80.749333
900042,JOSEPHS MILL,WV,6/13/12 14:01,6/13/12 14:01,1,39.378273,-80.868782
900043,SMITHFIELD,WV,6/13/12 14:01,6/13/12 14:01,1,39.504409,-80.587295
900044,GREER,WV,6/13/12 14:01,6/13/12 14:01,1,39.573257,-79.847771
900045,ALBRIGHT,WV,6/13/12 14:01,6/13/12 14:01,1,39.494826,-79.644163
900046,MEADOWVILLE,WV,6/13/12 14:01,6/13/12 14:01,1,39.094266,-79.935476
900047,MT STORM,WV,6/13/12 14:01,6/13/12 14:01,1,39.277359,-79.310814
900048,YELLOW SPG,WV,6/13/12 14:01,6/13/12 14:01,1,39.182389,-78.509437
900049,RIO,WV,6/13/12 14:01,5/26/18 23:46,1,39.138714,-78.669952
900050,SLEEPY CREEK,WV,6/13/12 14:01,4/30/19 17:44,1,39.639529,-78.115614
900051,MARTINSBURG,WV,5/9/12 18:01,4/25/19 17:04,1,39.442235,-77.855147
900052,CLINTON,WV,6/13/12 14:01,6/13/12 14:01,1,40.089166,-80.68861
900053,RUTHBELLE,WV,6/13/12 14:01,5/20/21 23:10,1,39.700571,-79.730886
900112,HENDERSON,WV,6/13/12 14:01,6/13/12 14:01,1,38.817887,-82.116957
900132,BEVERLY,WV,6/13/12 14:01,6/13/12 14:01,1,38.809075,-79.859748
900140,MEADLAND,WV,6/13/12 14:01,6/13/12 14:01,1,39.195333,-80.090933
900147,BISMARK,WV,6/13/12 14:01,6/13/12 14:01,1,39.217515,-79.233304
900149,LOST RIVER,WV,6/13/12 14:01,6/13/12 14:01,1,38.968603,-78.845352
900150,SHANGHAI,WV,6/13/12 14:01,6/13/12 14:01,1,39.444335,-78.138632
900901,GLADE RUN,WV,6/13/12 14:01,4/14/20 15:16,1,38.643569,-79.839011
900902,BOWDEN,WV,6/13/12 14:01,6/13/12 14:01,1,38.9091,-79.699424
900903,WYMER,WV,6/13/12 14:01,6/13/12 14:01,1,38.892819,-79.616553
909245,BEBEE,WV,6/13/12 14:01,6/13/12 14:01,1,39.652254,-80.77407
909246,Summers,WV,2/6/13 17:04,4/19/19 18:31,,,
909247,Fayette,WV,2/6/13 17:12,4/19/19 18:31,,,
909248,,WV,5/13/13 19:27,6/16/16 16:06,,,
909249,Grant 1,WV,6/23/15 14:42,6/23/15 14:42,,,
909250,Grant 2,WV,6/23/15 14:47,6/23/15 14:47,,,
909251,Thorny Crk/Seneca SF,WV,6/16/16 15:29,4/14/20 15:17,,,
909252,Thorny Crk/Seneca SF,WV,6/16/16 15:35,4/14/20 15:16,,,
909253,Ford Hill,WV,5/26/18 23:50,5/26/18 23:50,,,
