"state","id","Route.Stop","name","start_date_j","start_month","hour","start_time_s","start_time_c","start_time_cat","Route.Latitude","Route.Longitude","year","stop_des","wind","sky","noise","cars","moon","dir","species","min.1","min.2","min.3","min.4","min.5","min.6","TotalDetections","MaxDetections","st_id","BCR","site"
"FL","250015",3,"FT GADSDEN",133,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2020,"",1,1,0,NA,"1",NA,"CWWI",1,1,2,2,2,1,9,2,"FL--250015",27,"FL--250015..3"
"FL","250015",3,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,0,NA,NA,NA,"CWWI",2,2,2,2,2,2,12,2,"FL--250015",27,"FL--250015..3"
"FL","250015",10,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,1,2,1,10,2,"FL--250015",27,"FL--250015..10"
"FL","250015",10,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,2,NA,"1",NA,"CWWI",3,1,2,3,2,2,13,3,"FL--250015",27,"FL--250015..10"
"FL","250015",8,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,1,NA,"1",NA,"CWWI",2,1,2,3,3,3,14,3,"FL--250015",27,"FL--250015..8"
"FL","250015",8,"FT GADSDEN",110,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2019,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,3,3,18,3,"FL--250015",27,"FL--250015..8"
"FL","250015",8,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,1,NA,"1",NA,"CWWI",3,3,0,0,2,2,10,3,"FL--250015",27,"FL--250015..8"
"FL","250015",1,"FT GADSDEN",110,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2019,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..1"
"FL","250015",2,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",1,1,1,1,1,2,7,2,"FL--250015",27,"FL--250015..2"
"FL","250015",4,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,0,NA,"1",NA,"CWWI",1,2,2,2,2,2,11,2,"FL--250015",27,"FL--250015..4"
"FL","250015",4,"FT GADSDEN",133,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2020,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..4"
"FL","250015",7,"FT GADSDEN",133,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2020,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,3,0,15,3,"FL--250015",27,"FL--250015..7"
"FL","250015",7,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,0,3,11,3,"FL--250015",27,"FL--250015..7"
"FL","250015",8,"FT GADSDEN",133,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2020,"",1,0,2,NA,"1",NA,"CWWI",4,4,4,4,4,3,23,4,"FL--250015",27,"FL--250015..8"
"FL","250015",5,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,0,NA,"1",NA,"CWWI",2,3,3,3,3,3,17,3,"FL--250015",27,"FL--250015..5"
"FL","250015",9,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",1,1,2,2,1,1,8,2,"FL--250015",27,"FL--250015..9"
"FL","250015",7,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",4,4,4,4,4,4,24,4,"FL--250015",27,"FL--250015..7"
"FL","250015",1,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,0,NA,"1",NA,"CWWI",3,3,3,2,3,3,17,3,"FL--250015",27,"FL--250015..1"
"FL","250015",10,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,2,NA,"1",NA,"CWWI",0,2,2,2,3,3,12,3,"FL--250015",27,"FL--250015..10"
"FL","250015",2,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"FL--250015",27,"FL--250015..2"
"FL","250015",9,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,3,3,14,3,"FL--250015",27,"FL--250015..9"
"FL","250015",5,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,2,NA,"1",NA,"CWWI",4,4,0,0,3,4,15,4,"FL--250015",27,"FL--250015..5"
"FL","250015",8,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",3,3,3,3,3,3,18,3,"FL--250015",27,"FL--250015..8"
"FL","250015",5,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",3,3,3,4,4,3,20,4,"FL--250015",27,"FL--250015..5"
"FL","250015",3,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,2,2,NA,NA,NA,"CWWI",0,0,0,0,0,1,1,1,"FL--250015",27,"FL--250015..3"
"FL","250015",10,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,0,NA,"1",NA,"CWWI",3,3,3,3,3,3,18,3,"FL--250015",27,"FL--250015..10"
"FL","250015",3,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,1,2,3,9,3,"FL--250015",27,"FL--250015..3"
"FL","250015",5,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"FL--250015",27,"FL--250015..5"
"FL","250015",8,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",3,4,4,4,4,4,23,4,"FL--250015",27,"FL--250015..8"
"FL","250015",6,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,2,NA,NA,NA,"CWWI",2,1,2,1,1,1,8,2,"FL--250015",27,"FL--250015..6"
"FL","250015",10,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,1,2,NA,NA,NA,"CWWI",0,0,2,2,0,0,4,2,"FL--250015",27,"FL--250015..10"
"FL","250015",5,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",2,2,2,3,2,2,13,3,"FL--250015",27,"FL--250015..5"
"FL","250015",6,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,2,NA,"1",NA,"CWWI",2,2,2,3,3,3,15,3,"FL--250015",27,"FL--250015..6"
"FL","250015",4,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,0,NA,NA,NA,"CWWI",3,3,2,2,2,1,13,3,"FL--250015",27,"FL--250015..4"
"FL","250015",3,"FT GADSDEN",156,6,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2009,"",NA,1,0,NA,NA,NA,"CWWI",2,1,1,1,1,1,7,2,"FL--250015",27,"FL--250015..3"
"FL","250015",1,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",0,0,1,0,0,1,2,1,"FL--250015",27,"FL--250015..1"
"FL","250015",7,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,2,2,16,3,"FL--250015",27,"FL--250015..7"
"FL","250015",6,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,0,NA,NA,NA,"CWWI",2,1,1,1,1,1,7,2,"FL--250015",27,"FL--250015..6"
"FL","250015",10,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",3,3,2,2,3,3,16,3,"FL--250015",27,"FL--250015..10"
"FL","250015",3,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",1,2,2,2,2,3,12,3,"FL--250015",27,"FL--250015..3"
"FL","250015",5,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"FL--250015",27,"FL--250015..5"
"FL","250015",3,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,1,NA,"1",NA,"CWWI",2,1,1,1,1,1,7,2,"FL--250015",27,"FL--250015..3"
"FL","250015",7,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,2,2,10,2,"FL--250015",27,"FL--250015..7"
"FL","250015",8,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,3,3,18,3,"FL--250015",27,"FL--250015..8"
"FL","250015",10,"FT GADSDEN",110,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2019,"",1,0,2,NA,"1",NA,"CWWI",3,3,2,3,3,2,16,3,"FL--250015",27,"FL--250015..10"
"FL","250015",4,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",2,2,2,1,1,1,9,2,"FL--250015",27,"FL--250015..4"
"FL","250015",7,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,1,1,10,2,"FL--250015",27,"FL--250015..7"
"FL","250015",1,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,2,0,NA,NA,NA,"CWWI",2,2,2,2,2,2,12,2,"FL--250015",27,"FL--250015..1"
"FL","250015",7,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,1,NA,NA,NA,"CWWI",2,2,2,1,1,0,8,2,"FL--250015",27,"FL--250015..7"
"FL","250015",7,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,0,NA,NA,NA,"CWWI",3,4,4,3,4,4,22,4,"FL--250015",27,"FL--250015..7"
"FL","250015",8,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,0,NA,NA,NA,"CWWI",3,3,3,3,2,3,17,3,"FL--250015",27,"FL--250015..8"
"FL","250015",6,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,1,NA,"1",NA,"CWWI",2,1,2,2,1,1,9,2,"FL--250015",27,"FL--250015..6"
"FL","250015",1,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,1,NA,"1",NA,"CWWI",3,3,3,2,3,3,17,3,"FL--250015",27,"FL--250015..1"
"FL","250015",4,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",2,3,3,3,4,4,19,4,"FL--250015",27,"FL--250015..4"
"FL","250015",8,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,1,0,NA,NA,NA,"CWWI",2,2,1,2,1,1,9,2,"FL--250015",27,"FL--250015..8"
"FL","250015",2,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,0,NA,"1",NA,"CWWI",2,3,3,3,3,3,17,3,"FL--250015",27,"FL--250015..2"
"FL","250015",6,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,0,NA,"1",NA,"CWWI",3,3,3,3,2,2,16,3,"FL--250015",27,"FL--250015..6"
"FL","250015",9,"FT GADSDEN",110,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2019,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,2,3,13,3,"FL--250015",27,"FL--250015..9"
"FL","250015",4,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,2,3,13,3,"FL--250015",27,"FL--250015..4"
"FL","250015",3,"FT GADSDEN",149,5,0,0.203641751140177,0.979045472484584,"night",29.99798,-84.97767,2021,"",1,2,1,NA,"1",NA,"CWWI",0,0,1,1,0,0,2,1,"FL--250015",27,"FL--250015..3"
"FL","250015",9,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,1,NA,NA,NA,"CWWI",0,0,3,2,2,2,9,3,"FL--250015",27,"FL--250015..9"
"FL","250015",10,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,1,NA,NA,NA,"CWWI",2,2,1,1,1,1,8,2,"FL--250015",27,"FL--250015..10"
"FL","250015",7,"FT GADSDEN",149,5,0,0.203641751140177,0.979045472484584,"night",29.99798,-84.97767,2021,"",1,2,0,NA,"1",NA,"CWWI",1,0,0,2,2,2,7,2,"FL--250015",27,"FL--250015..7"
"FL","250015",10,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",3,4,2,3,4,4,20,4,"FL--250015",27,"FL--250015..10"
"FL","250015",3,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,1,NA,"1",NA,"CWWI",2,1,2,1,2,2,10,2,"FL--250015",27,"FL--250015..3"
"FL","250015",2,"FT GADSDEN",116,4,5,0.98078528040323,0.195090322016128,"dawn",29.99798,-84.97767,2013,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,3,3,18,3,"FL--250015",27,"FL--250015..2"
"FL","250015",6,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,2,NA,"1",NA,"CWWI",1,3,3,3,2,4,16,4,"FL--250015",27,"FL--250015..6"
"FL","250015",9,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,0,NA,"1",NA,"CWWI",2,3,3,2,1,2,13,3,"FL--250015",27,"FL--250015..9"
"FL","250015",1,"FT GADSDEN",103,4,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2017,"",1,0,1,NA,"1",NA,"CWWI",3,3,3,3,2,2,16,3,"FL--250015",27,"FL--250015..1"
"FL","250015",8,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",3,3,2,2,1,3,14,3,"FL--250015",27,"FL--250015..8"
"FL","250015",1,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,3,13,3,"FL--250015",27,"FL--250015..1"
"FL","250015",2,"FT GADSDEN",156,6,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2009,"",NA,1,1,NA,NA,NA,"CWWI",1,2,2,0,2,2,9,2,"FL--250015",27,"FL--250015..2"
"FL","250015",4,"FT GADSDEN",156,6,5,0.965925826289068,0.258819045102521,"dawn",29.99798,-84.97767,2009,"",NA,1,1,NA,NA,NA,"CWWI",1,2,2,2,1,1,9,2,"FL--250015",27,"FL--250015..4"
"FL","250015",2,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,2,0,NA,NA,NA,"CWWI",0,0,0,0,1,1,2,1,"FL--250015",27,"FL--250015..2"
"FL","250015",8,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,3,3,2,3,2,15,3,"FL--250015",27,"FL--250015..8"
"FL","250015",6,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",2,2,3,3,1,3,14,3,"FL--250015",27,"FL--250015..6"
"FL","250015",9,"FT GADSDEN",140,5,22,-0.442288690219001,0.896872741532688,"night",29.99798,-84.97767,2008,"",NA,0,0,NA,NA,NA,"CWWI",2,2,3,4,4,3,18,4,"FL--250015",27,"FL--250015..9"
"FL","250015",3,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..3"
"FL","250015",2,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,1,NA,"1",NA,"CWWI",3,2,1,1,1,1,9,3,"FL--250015",27,"FL--250015..2"
"FL","250015",7,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,2,NA,"1",NA,"CWWI",2,2,3,3,0,3,13,3,"FL--250015",27,"FL--250015..7"
"FL","250015",4,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,1,1,10,2,"FL--250015",27,"FL--250015..4"
"FL","250015",8,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,0,NA,"1",NA,"CWWI",4,4,4,4,4,4,24,4,"FL--250015",27,"FL--250015..8"
"FL","250015",2,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..2"
"FL","250015",9,"FT GADSDEN",149,5,0,0.203641751140177,0.979045472484584,"night",29.99798,-84.97767,2021,"",1,2,0,NA,"1",NA,"CWWI",0,0,1,1,0,0,2,1,"FL--250015",27,"FL--250015..9"
"FL","250015",5,"FT GADSDEN",148,5,4,0.953716950748227,0.300705799504273,"dawn",29.99798,-84.97767,2010,"",NA,0,1,NA,NA,NA,"CWWI",1,1,2,2,2,1,9,2,"FL--250015",27,"FL--250015..5"
"FL","250015",3,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",0,1,2,2,2,2,9,2,"FL--250015",27,"FL--250015..3"
"FL","250015",5,"FT GADSDEN",149,5,0,0.203641751140177,0.979045472484584,"night",29.99798,-84.97767,2021,"",1,2,0,NA,"1",NA,"CWWI",1,1,0,0,0,0,2,1,"FL--250015",27,"FL--250015..5"
"FL","250015",4,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",1,0,3,3,1,3,11,3,"FL--250015",27,"FL--250015..4"
"FL","250015",3,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,0,0,0,3,1,"FL--250015",27,"FL--250015..3"
"FL","250015",10,"FT GADSDEN",117,4,4,0.923879532511287,0.38268343236509,"dawn",29.99798,-84.97767,2016,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,3,2,2,13,3,"FL--250015",27,"FL--250015..10"
"FL","250015",9,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,1,2,NA,NA,NA,"CWWI",1,1,1,1,0,0,4,1,"FL--250015",27,"FL--250015..9"
"FL","250015",4,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..4"
"FL","250015",9,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",1,3,3,3,3,3,16,3,"FL--250015",27,"FL--250015..9"
"FL","250015",10,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,2,NA,"1",NA,"CWWI",1,2,2,3,3,2,13,3,"FL--250015",27,"FL--250015..10"
"FL","250015",10,"FT GADSDEN",149,5,0,0.203641751140177,0.979045472484584,"night",29.99798,-84.97767,2021,"",1,2,0,NA,"1",NA,"CWWI",1,1,0,0,0,0,2,1,"FL--250015",27,"FL--250015..10"
"FL","250015",9,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",3,4,3,4,4,4,22,4,"FL--250015",27,"FL--250015..9"
"FL","250015",9,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,1,NA,"1",NA,"CWWI",2,2,3,3,2,2,14,3,"FL--250015",27,"FL--250015..9"
"FL","250015",2,"FT GADSDEN",155,6,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2012,"",1,0,0,NA,"1",NA,"CWWI",1,2,3,2,1,2,11,3,"FL--250015",27,"FL--250015..2"
"FL","250015",7,"FT GADSDEN",166,6,5,0.976296007119933,0.216439613938103,"dawn",29.99798,-84.97767,2011,"",NA,1,1,NA,NA,NA,"CWWI",2,2,2,2,1,2,11,2,"FL--250015",27,"FL--250015..7"
"FL","250015",10,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,0,NA,"1",NA,"CWWI",3,4,4,4,4,4,23,4,"FL--250015",27,"FL--250015..10"
"FL","250015",2,"FT GADSDEN",118,4,4,0.957571360804814,0.288196268134089,"dawn",29.99798,-84.97767,2018,"",1,1,1,NA,"1",NA,"CWWI",2,2,1,2,3,3,13,3,"FL--250015",27,"FL--250015..2"
"FL","250015",7,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,1,NA,"1",NA,"CWWI",2,2,1,2,3,3,13,3,"FL--250015",27,"FL--250015..7"
"FL","250015",1,"FT GADSDEN",130,5,4,0.960049854385929,0.279829014030992,"dawn",29.99798,-84.97767,2015,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"FL--250015",27,"FL--250015..1"
"FL","250015",6,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,1,NA,"1",NA,"CWWI",1,0,1,1,1,1,5,1,"FL--250015",27,"FL--250015..6"
"FL","250015",5,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,1,NA,"1",NA,"CWWI",2,2,1,1,2,1,9,2,"FL--250015",27,"FL--250015..5"
"FL","250015",6,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,2,NA,"1",NA,"CWWI",2,0,0,1,3,3,9,3,"FL--250015",27,"FL--250015..6"
"FL","250015",9,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,0,NA,"1",NA,"CWWI",2,3,2,2,2,3,14,3,"FL--250015",27,"FL--250015..9"
"FL","250015",3,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,1,1,NA,"1",NA,"CWWI",2,2,3,3,3,2,15,3,"FL--250015",27,"FL--250015..3"
"FL","250015",8,"FT GADSDEN",135,5,5,0.971342069813261,0.237685892326173,"dawn",29.99798,-84.97767,2014,"",1,0,2,NA,"1",NA,"CWWI",3,3,0,0,0,1,7,3,"FL--250015",27,"FL--250015..8"
"FL","250015",4,"FT GADSDEN",130,5,21,-0.62251463663762,0.782608156852414,"dusk",29.99798,-84.97767,2022,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,2,2,1,8,2,"FL--250015",27,"FL--250015..4"
"FL","250017",2,"MYAKKA HEAD",144,5,22,-0.337916718003327,0.941176015256371,"night",27.44659,-82.11193,2013,"",1,0,1,NA,"1",NA,"CWWI",1,2,0,0,0,0,3,2,"FL--250017",31,"FL--250017..2"
"FL","250017",7,"MYAKKA HEAD",144,5,22,-0.337916718003327,0.941176015256371,"night",27.44659,-82.11193,2013,"",1,0,0,NA,"1",NA,"CWWI",2,3,3,1,0,0,9,3,"FL--250017",31,"FL--250017..7"
"FL","250017",8,"MYAKKA HEAD",144,5,22,-0.337916718003327,0.941176015256371,"night",27.44659,-82.11193,2013,"",1,0,2,NA,"1",NA,"CWWI",0,0,0,0,0,1,1,1,"FL--250017",31,"FL--250017..8"
"FL","250018",6,"ST AUGUSTINE",112,4,20,-0.7460573750617,0.665881666000834,"dusk",29.88994,-81.34381,2013,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,3,1,10,3,"FL--250018",31,"FL--250018..6"
"FL","250018",8,"ST AUGUSTINE",112,4,20,-0.7460573750617,0.665881666000834,"dusk",29.88994,-81.34381,2013,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,1,1,10,2,"FL--250018",31,"FL--250018..8"
"FL","250018",2,"ST AUGUSTINE",112,4,20,-0.7460573750617,0.665881666000834,"dusk",29.88994,-81.34381,2013,"",1,0,2,NA,"1",NA,"CWWI",0,0,0,1,2,2,5,2,"FL--250018",31,"FL--250018..2"
"FL","250018",9,"ST AUGUSTINE",112,4,20,-0.7460573750617,0.665881666000834,"dusk",29.88994,-81.34381,2013,"",1,0,0,NA,"1",NA,"CWWI",3,2,2,3,3,3,16,3,"FL--250018",31,"FL--250018..9"
